"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"PRSS8",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"PTPRM",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"PYGB",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"R3HDM2",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RAB11FIP4",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RABGAP1L",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RAD17",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RAD51AP2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RAPH1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RARA",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RASAL3",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RASGRF2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RBAK",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RBFOX1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RBM15",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RBM15B",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RBM19",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RECQL4",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RIN2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RIN3",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RNF145",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RNF40",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"ROCK1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"ROR2",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RPGRIP1L",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"RPL22",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RPS6KA2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RTN4",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RUNX1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"RXRG",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SALL3",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SAMD9",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SCAPER",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SCN10A",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SEC16A",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SEC61A1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SEMA3C",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SEMA6A",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SEMA6C",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SEZ6L",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SHC1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SHROOM4",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SIPA1L3",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SIRPB1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SLC12A9",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SLC15A2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SLC17A6",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SLC22A16",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SLC2A14",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SLC32A1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SLC38A9",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SLC45A4",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SLC7A2",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SLIT1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SMAD4",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SMARCA1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SMC2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SNED1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SNW1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SOX9",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SPAG17",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SPAG5",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SPECC1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"SPTLC2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SSTR1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"STAMBPL1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"STIP1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"STOX2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"SYNPO",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TAF1L",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TANC2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TAOK3",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TBX2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TBX4",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TCHH",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TEX14",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TGM5",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"THOP1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"THSD7A",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TIMP3",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TJP3",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TMEM132B",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TMEM132D",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TMTC2",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TOP2A",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TOPBP1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TP73",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TPP2",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TRAK2",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TRANK1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TRIL",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TRIM35",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TRIM45",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TRIM9",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TRMT12",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TRMU",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TRPC3",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"TSGA10",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TTBK2",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TTF1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TUBGCP5",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"TVP23A",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"UBE2O",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"UBE4B",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"UMODL1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"USP13",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"USP24",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"USP32",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"USP48",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"UTP20",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"UTP6",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"VARS1",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"WDR59",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"WDR62",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"WRN",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"XKR3",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"YTHDC1",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"ZBTB38",1,3,0.590062111801242,0.287330860429739,4.3103362675427,0.00477655607411065,1
"ZBTB49",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
"ZC3H12A",3,1,0.590062111801242,3.48029568344888,209.355859008981,0.232000460736697,1
