"Pesticide1","Pesticide2","SES_Adjusted","Effect","P_value","Significant","Included_SES","N_obs","N_years","N_SC","Filter_Description"
"XATRAZINE","XNICOSULFURON","rent",0.117902313961687,0.579931338011214,FALSE,"rent",1704,21,100,"SC≥10|Top5%"
"XATRAZINE","XNICOSULFURON","Poverty_150",0.145927599265825,0.492840777109568,FALSE,"Poverty_150",1704,21,100,"SC≥10|Top5%"
"XATRAZINE","XNICOSULFURON","Unemployed",0.180752258633898,0.397663212561204,FALSE,"Unemployed",1704,21,100,"SC≥10|Top5%"
"XATRAZINE","XNICOSULFURON","Working_class",0.13576486350267,0.522235987644183,FALSE,"Working_class",1704,21,100,"SC≥10|Top5%"
"XATRAZINE","XNICOSULFURON","Combined_SES",0.0910569671181217,0.66808285241183,FALSE,"Education.index",1704,21,100,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","NULL",0.276005618729831,0.00139464836359529,TRUE,"None",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","NULL+Pesti2",0.260051745059139,0.00470462800535419,TRUE,"None",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","Education.index",0.238038858649289,0.00773715320911302,TRUE,"Education.index",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","Income",0.264535724870585,0.00377913319056682,TRUE,"Income",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","home_value",0.229171988130826,0.018380753855922,TRUE,"home_value",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","rent",0.203566919729294,0.0352354503745103,TRUE,"rent",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","Poverty_150",0.293120615401729,0.00384314513679355,TRUE,"Poverty_150",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","Unemployed",0.333167062774904,0.00213103468354927,TRUE,"Unemployed",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","Working_class",0.240481416853838,0.0103064949202028,TRUE,"Working_class",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPICLORAM","Combined_SES",0.238038858649289,0.00773715320911302,TRUE,"Education.index",1831,21,102,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","NULL",0.0667036316880231,0.503392441854475,FALSE,"None",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","NULL+Pesti2",0.105848672240813,0.275247043998414,FALSE,"None",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","Education.index",0.0854025912050462,0.366836987461199,FALSE,"Education.index",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","Income",0.111712183187163,0.251707278263128,FALSE,"Income",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","home_value",0.101781698358443,0.298632708808274,FALSE,"home_value",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","rent",0.102268548877206,0.293869411106082,FALSE,"rent",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","Poverty_150",0.142285100070361,0.161816247333754,FALSE,"Poverty_150",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","Unemployed",0.198692763383004,0.0595052224355049,FALSE,"Unemployed",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","Working_class",0.105547956573435,0.280944888224796,FALSE,"Working_class",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XPROPARGITE","Combined_SES",0.145479683207085,0.197295713038955,FALSE,"Education.index, Unemployed",1040,21,92,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","NULL",0.35471549171842,9.7601712573805e-05,TRUE,"None",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","NULL+Pesti2",0.224431121326242,0.113425692243277,FALSE,"None",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","Education.index",0.12547090374838,0.392399886881688,FALSE,"Education.index",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","Income",0.222139462756305,0.137432358446164,FALSE,"Income",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","home_value",0.240734861294141,0.145563813994563,FALSE,"home_value",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","rent",0.175288635124752,0.274046768897775,FALSE,"rent",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","Poverty_150",0.22006562667961,0.123710872542236,FALSE,"Poverty_150",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","Unemployed",0.258633249288826,0.0742811850918228,FALSE,"Unemployed",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","Working_class",0.219768265251052,0.138422028984133,FALSE,"Working_class",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XSIMAZINE","Combined_SES",0.12547090374838,0.392399886881688,FALSE,"Education.index",1737,21,102,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","NULL",0.482005665115745,0.000657436248806652,TRUE,"None",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","NULL+Pesti2",0.40403692792859,0.14165551210525,FALSE,"None",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","Education.index",0.378796581005901,0.165919059041471,FALSE,"Education.index",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","Income",0.450785321876062,0.102733236885461,FALSE,"Income",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","home_value",0.347954868981199,0.209266136109057,FALSE,"home_value",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","rent",0.435603039287463,0.109475736653952,FALSE,"rent",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","Poverty_150",0.429726554722039,0.120725474257934,FALSE,"Poverty_150",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","Unemployed",0.446066730216427,0.106675708476403,FALSE,"Unemployed",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","Working_class",0.405225701565417,0.140864506070086,FALSE,"Working_class",1045,17,79,"SC≥10|Top5%"
"XATRAZINE","XTEBUPIRIMPHOS","Combined_SES",0.421240878902533,0.124844420062892,FALSE,"Education.index, rent",1045,17,79,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","NULL",0.514619446437784,0.00297048001001172,TRUE,"None",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","NULL+Pesti2",0.38822095679849,0.026702651194475,TRUE,"None",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","Education.index",0.448408652302306,0.0121311585877856,TRUE,"Education.index",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","Income",0.401963000247494,0.0255689907075561,TRUE,"Income",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","home_value",0.400909559451888,0.0239388115079332,TRUE,"home_value",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","rent",0.418160035566956,0.0190370039649359,TRUE,"rent",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","Poverty_150",0.405199822597461,0.0243410216844847,TRUE,"Poverty_150",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","Unemployed",0.425573299477601,0.0161249397602233,TRUE,"Unemployed",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XACETOCHLOR","Working_class",0.389980210207266,0.0267355716455238,TRUE,"Working_class",1247,19,99,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","NULL",0.350126914284232,0.0157505721757691,TRUE,"None",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","NULL+Pesti2",0.217405933266055,0.140680078092652,FALSE,"None",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","Education.index",0.291441378117075,0.052398709271676,FALSE,"Education.index",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","Income",0.25129482518008,0.0971201306784747,FALSE,"Income",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","home_value",0.24107805480753,0.107554714518238,FALSE,"home_value",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","rent",0.261324156354041,0.0819811801586173,FALSE,"rent",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","Poverty_150",0.248057438193815,0.100415435155091,FALSE,"Poverty_150",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","Unemployed",0.234960431392963,0.113008699417407,FALSE,"Unemployed",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","Working_class",0.220788105631518,0.136057918590157,FALSE,"Working_class",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XATRAZINE","Combined_SES",0.291441378117075,0.052398709271676,FALSE,"Education.index",1697,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","NULL",0.300901962287556,0.0398265502817233,TRUE,"None",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","NULL+Pesti2",0.167933738843284,0.272127417728609,FALSE,"None",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","Education.index",0.261652879915403,0.0953665994327653,FALSE,"Education.index",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","Income",0.220299840777583,0.160564592729788,FALSE,"Income",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","home_value",0.215249369564778,0.165683471234022,FALSE,"home_value",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","rent",0.231484221946871,0.135871789745593,FALSE,"rent",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","Poverty_150",0.182681682516417,0.244567243483624,FALSE,"Poverty_150",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","Unemployed",0.171349963599124,0.265888045504439,FALSE,"Unemployed",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","Working_class",0.175930573628332,0.251041934706349,FALSE,"Working_class",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XESFENVALERATE","Combined_SES",0.27246740490252,0.0831362600220102,FALSE,"Education.index, rent",1670,21,102,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","NULL",0.227996966914722,0.123909682892597,FALSE,"None",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","NULL+Pesti2",0.230538085900434,0.11052403159379,FALSE,"None",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","Education.index",0.151549937894788,0.29567669771955,FALSE,"Education.index",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","Income",0.164470231937214,0.26688236741374,FALSE,"Income",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","home_value",0.192192748325923,0.196330578164886,FALSE,"home_value",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","rent",0.193028738342065,0.194882115993148,FALSE,"rent",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","Poverty_150",0.093674066749054,0.528811975696148,FALSE,"Poverty_150",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","Unemployed",0.208996953196861,0.160964531590402,FALSE,"Unemployed",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","Working_class",0.18915877640743,0.191237805462263,FALSE,"Working_class",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFENBUCONAZOLE","Combined_SES",0.0981146553284642,0.512198262620904,FALSE,"Education.index, Poverty_150",367,18,29,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","NULL",0.108761362783524,0.677039363323532,FALSE,"None",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","NULL+Pesti2",-0.055580970798655,0.834452394578346,FALSE,"None",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","Education.index",-0.00443886125924572,0.986821773889163,FALSE,"Education.index",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","Income",-0.0383329780078005,0.885728308059588,FALSE,"Income",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","home_value",-0.0418259684932676,0.875347754839431,FALSE,"home_value",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","rent",-0.0406585024343631,0.878752829344473,FALSE,"rent",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","Poverty_150",-0.0193247675673762,0.942673290434781,FALSE,"Poverty_150",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","Unemployed",-0.0289172349486314,0.913512649444473,FALSE,"Unemployed",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XFLUMIOXAZIN","Working_class",-0.051261097456294,0.847274175266244,FALSE,"Working_class",571,12,91,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","NULL",0.342638936503305,0.0151632874132242,TRUE,"None",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","NULL+Pesti2",0.17335039255715,0.228195911474043,FALSE,"None",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","Education.index",0.24946541215632,0.0873947791675749,FALSE,"Education.index",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","Income",0.212687809303579,0.153269566130892,FALSE,"Income",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","home_value",0.199549632151103,0.175361891909322,FALSE,"home_value",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","rent",0.22114695903617,0.136329555745299,FALSE,"rent",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","Poverty_150",0.206881659435097,0.161133677206111,FALSE,"Poverty_150",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","Unemployed",0.191099095640999,0.184881542759627,FALSE,"Unemployed",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","Working_class",0.173956379990075,0.230203105449825,FALSE,"Working_class",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XGLYPHOSATE","Combined_SES",0.24946541215632,0.0873947791675749,FALSE,"Education.index",1730,21,103,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","NULL",0.257555496341161,0.084265880194431,FALSE,"None",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","NULL+Pesti2",0.228230286977053,0.145125557429071,FALSE,"None",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","Education.index",0.299123616911785,0.0586567245957347,FALSE,"Education.index",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","Income",0.268375653426997,0.0928377973027763,FALSE,"Income",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","home_value",0.264846162736887,0.0934819120148024,FALSE,"home_value",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","rent",0.274688156012178,0.0812541376338121,FALSE,"rent",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","Poverty_150",0.242973849409836,0.130688319876479,FALSE,"Poverty_150",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","Unemployed",0.227872171784377,0.149077607143483,FALSE,"Unemployed",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","Working_class",0.235746337574746,0.132434915722947,FALSE,"Working_class",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XIMIDACLOPRID","Combined_SES",0.305067513045771,0.054085984676088,FALSE,"Education.index, rent",1294,19,102,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","NULL",0.47296184801518,0.00477411448471484,TRUE,"None",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","NULL+Pesti2",0.333550717503197,0.0463977909840678,TRUE,"None",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","Education.index",0.420607408213891,0.0138041628538721,TRUE,"Education.index",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","Income",0.367227439250912,0.0331976080892058,TRUE,"Income",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","home_value",0.363609686373931,0.0324682673069768,TRUE,"home_value",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","rent",0.385821539462208,0.0237350244795912,TRUE,"rent",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","Poverty_150",0.376753247287199,0.0287250243255642,TRUE,"Poverty_150",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","Unemployed",0.366692872621888,0.0304161641086684,TRUE,"Unemployed",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","Working_class",0.333399390106397,0.0475163474425525,TRUE,"Working_class",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XNICOSULFURON","Combined_SES",0.420607408213891,0.0138041628538721,TRUE,"Education.index",1440,21,100,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","NULL",0.376347550853368,0.0182455017918221,TRUE,"None",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","NULL+Pesti2",0.360653499335026,0.0232089187762963,TRUE,"None",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","Education.index",0.428708049960101,0.00697300121451821,TRUE,"Education.index",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","Income",0.408494721844911,0.0118631568130271,TRUE,"Income",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","home_value",0.378515716726531,0.0167682331983274,TRUE,"home_value",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","rent",0.389421752208393,0.0133479209594358,TRUE,"rent",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","Poverty_150",0.362943482069917,0.0283127659803037,TRUE,"Poverty_150",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","Unemployed",0.360276532739492,0.0270194098085808,TRUE,"Unemployed",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","Working_class",0.356977068798081,0.0245464660551,TRUE,"Working_class",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPICLORAM","Combined_SES",0.424302591850255,0.00750719105995854,TRUE,"Education.index, rent",1524,21,101,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","NULL",0.317272159116109,0.0428849040499684,TRUE,"None",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","NULL+Pesti2",0.356185695928645,0.0196781067986733,TRUE,"None",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","Education.index",0.484554437162702,0.00179609923647328,TRUE,"Education.index",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","Income",0.437560956616136,0.0077467004363099,TRUE,"Income",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","home_value",0.409836312687926,0.0109017142889928,TRUE,"home_value",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","rent",0.453527367342077,0.00547194442072332,TRUE,"rent",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","Poverty_150",0.427722831282157,0.00770838243057436,TRUE,"Poverty_150",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","Unemployed",0.402844656044281,0.00870310546357654,TRUE,"Unemployed",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","Working_class",0.358589232200199,0.0201601519733649,TRUE,"Working_class",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XPROPARGITE","Combined_SES",0.484554437162702,0.00179609923647328,TRUE,"Education.index",989,21,94,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","NULL",0.428133722363762,0.00940289433878255,TRUE,"None",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","NULL+Pesti2",0.249670270849889,0.134966304110209,FALSE,"None",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","Education.index",0.304148162262016,0.0698444438024566,FALSE,"Education.index",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","Income",0.280696839529882,0.0967745953925293,FALSE,"Income",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","home_value",0.274456394934009,0.102837171428317,FALSE,"home_value",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","rent",0.291727523382183,0.0832424960938909,FALSE,"rent",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","Poverty_150",0.269908218813454,0.108227709706009,FALSE,"Poverty_150",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","Unemployed",0.257608243146993,0.123647737564546,FALSE,"Unemployed",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","Working_class",0.254555554113958,0.128338444889757,FALSE,"Working_class",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XSIMAZINE","Combined_SES",0.304148162262016,0.0698444438024566,FALSE,"Education.index",1489,21,103,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","NULL",0.619377320047431,0.00695788581357065,TRUE,"None",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","NULL+Pesti2",0.445003943406961,0.0650503537497122,FALSE,"None",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","Education.index",0.509465762590045,0.0358462131077205,TRUE,"Education.index",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","Income",0.493150389874864,0.0434597728764034,TRUE,"Income",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","home_value",0.483613922194353,0.047053747249759,TRUE,"home_value",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","rent",0.503795384525615,0.038531557887994,TRUE,"rent",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","Poverty_150",0.480715815971967,0.0475378695613336,TRUE,"Poverty_150",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","Unemployed",0.472066942405467,0.0506304427556701,FALSE,"Unemployed",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","Working_class",0.449742850064764,0.0629107323180668,FALSE,"Working_class",810,14,79,"SC≥10|Top5%"
"XDIAZINON","XTEBUPIRIMPHOS","Combined_SES",0.509465762590045,0.0358462131077205,TRUE,"Education.index",810,14,79,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","NULL",0.556321730946498,0.00023655956010091,TRUE,"None",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","NULL+Pesti2",0.376676778970182,0.0808216288935103,FALSE,"None",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","Education.index",0.380977123321062,0.0759410313694682,FALSE,"Education.index",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","Income",0.387894277590742,0.0781930598913515,FALSE,"Income",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","home_value",0.386358852324564,0.0749687095720653,FALSE,"home_value",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","rent",0.430848430022272,0.0495219960538999,TRUE,"rent",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","Poverty_150",0.373969250932108,0.0853360364937989,FALSE,"Poverty_150",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","Unemployed",0.369964227236028,0.086289214837403,FALSE,"Unemployed",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XACETOCHLOR","Working_class",0.403665816541323,0.0647809360613359,FALSE,"Working_class",1463,19,98,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","NULL",0.447530693605014,0.000311961977715076,TRUE,"None",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","NULL+Pesti2",0.239312585820384,0.194560560689794,FALSE,"None",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","Education.index",0.260987538680995,0.151970531169689,FALSE,"Education.index",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","Income",0.284420838741824,0.130687215320175,FALSE,"Income",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","home_value",0.276519744646326,0.137872050075431,FALSE,"home_value",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","rent",0.312820714500223,0.0940710261965823,FALSE,"rent",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","Poverty_150",0.254628669742603,0.169586668764283,FALSE,"Poverty_150",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","Unemployed",0.244243289172336,0.184646266703355,FALSE,"Unemployed",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","Working_class",0.258243380683821,0.16428676565299,FALSE,"Working_class",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XATRAZINE","Combined_SES",0.275978287420059,0.139655218442916,FALSE,"Education.index, rent",1931,21,99,"SC≥10|Top5%"
"XESFENVALERATE","XDIAZINON","NULL",0.415189585441139,0.00191646979132545,TRUE,"None",1698,21,100,"SC≥10|Top5%"
"XESFENVALERATE","XDIAZINON","NULL+Pesti2",0.369779242224784,0.00982668230857991,TRUE,"None",1698,21,100,"SC≥10|Top5%"
"XESFENVALERATE","XDIAZINON","Education.index",0.304098262032643,0.0305820607069476,TRUE,"Education.index",1698,21,100,"SC≥10|Top5%"
